RUN	Model25PHigh	model25phigh	1612215145494	 	3.3.1
REQUEST	20		localhost:8083	1612215146722	1612215149869	OK	 
REQUEST	144		localhost:8081	1612215146729	1612215149870	OK	 
REQUEST	48		localhost:8080	1612215146723	1612215149871	OK	 
REQUEST	112		localhost:8080	1612215146733	1612215149871	OK	 
REQUEST	36		localhost:8084	1612215146722	1612215149872	OK	 
REQUEST	304		localhost:8082	1612215146736	1612215149872	OK	 
REQUEST	254		localhost:8080	1612215146734	1612215149874	OK	 
REQUEST	404		localhost:8084	1612215146740	1612215149874	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	254	END	1612215146733	1612215149876
REQUEST	148		localhost:8081	1612215146745	1612215149878	OK	 
REQUEST	415		localhost:8080 Redirect 1	1612215148868	1612215149883	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 22 with intensity 15	415	END	1612215146740	1612215149883
REQUEST	287		localhost:8084 Redirect 1	1612215148877	1612215149888	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	287	END	1612215146735	1612215149889
REQUEST	528		localhost:8082 Redirect 1	1612215148877	1612215149891	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 22 with intensity 15	528	END	1612215146744	1612215149892
REQUEST	452		localhost:8081 Redirect 1	1612215148877	1612215149894	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	452	END	1612215146742	1612215149894
REQUEST	228		localhost:8081	1612215146733	1612215149915	OK	 
REQUEST	63		localhost:8084	1612215146725	1612215149915	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	228	END	1612215146732	1612215149916
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	63	END	1612215146725	1612215149916
REQUEST	158		localhost:8081	1612215146730	1612215149927	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	158	END	1612215146730	1612215149928
REQUEST	223		localhost:8081	1612215146733	1612215149928	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	223	END	1612215146732	1612215149929
REQUEST	496		localhost:8083	1612215146743	1612215149931	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	496	END	1612215146743	1612215149931
REQUEST	319		localhost:8081	1612215146737	1612215149933	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	319	END	1612215146736	1612215149933
REQUEST	318		localhost:8081	1612215146737	1612215149935	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	318	END	1612215146736	1612215149935
REQUEST	260		localhost:8080	1612215146734	1612215149937	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	260	END	1612215146734	1612215149938
REQUEST	500		localhost:8083	1612215146744	1612215149940	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	500	END	1612215146743	1612215149941
REQUEST	222		localhost:8081	1612215146732	1612215149943	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	222	END	1612215146732	1612215149944
REQUEST	405		localhost:8084	1612215146740	1612215149944	OK	 
REQUEST	134		localhost:8083	1612215146729	1612215149944	OK	 
REQUEST	212		localhost:8083	1612215146732	1612215149978	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	212	END	1612215146732	1612215149979
REQUEST	406		localhost:8084 Redirect 1	1612215148973	1612215149989	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	406	END	1612215146740	1612215149990
REQUEST	216		localhost:8083	1612215146732	1612215149990	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	216	END	1612215146732	1612215149991
REQUEST	464		localhost:8080	1612215146743	1612215149992	OK	 
USER	Client 0 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	464	END	1612215146742	1612215149993
REQUEST	484		localhost:8084	1612215146743	1612215149995	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	484	END	1612215146743	1612215149996
REQUEST	437		localhost:8084 Redirect 1	1612215148972	1612215150004	OK	 
REQUEST	259		localhost:8080	1612215146734	1612215150011	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 20 with intensity 15	259	END	1612215146733	1612215150012
REQUEST	535		localhost:8080	1612215146789	1612215150015	OK	 
REQUEST	27		localhost:8084 Redirect 1	1612215148981	1612215150019	OK	 
REQUEST	312		localhost:8081	1612215146736	1612215150122	OK	 
REQUEST	214		localhost:8083	1612215146732	1612215150122	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	312	END	1612215146736	1612215150123
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	214	END	1612215146732	1612215150123
REQUEST	478		localhost:8081	1612215146743	1612215150130	OK	 
REQUEST	376		localhost:8083	1612215146739	1612215150130	OK	 
REQUEST	213		localhost:8083	1612215146732	1612215150186	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	213	END	1612215146732	1612215150187
REQUEST	215		localhost:8083	1612215146732	1612215150202	OK	 
REQUEST	9		localhost:8082	1612215146722	1612215150203	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 20 with intensity 15	215	END	1612215146732	1612215150203
REQUEST	355		localhost:8084	1612215146738	1612215150203	OK	 
REQUEST	274		localhost:8080	1612215146735	1612215150203	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	9	END	1612215146666	1612215150204
REQUEST	6		localhost:8082	1612215146723	1612215150204	OK	 
REQUEST	82		localhost:8081	1612215146736	1612215150205	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	6	END	1612215146666	1612215150205
REQUEST	348		localhost:8084	1612215146738	1612215150207	OK	 
REQUEST	240		localhost:8083 Redirect 1	1612215149348	1612215150356	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	240	END	1612215146733	1612215150359
REQUEST	8		localhost:8082	1612215146722	1612215150367	OK	 
REQUEST	95		localhost:8083 Redirect 1	1612215149357	1612215150367	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 20 with intensity 15	8	END	1612215146666	1612215150368
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	95	END	1612215146727	1612215150368
REQUEST	159		localhost:8081	1612215146730	1612215150369	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	159	END	1612215146730	1612215150369
REQUEST	308		localhost:8081	1612215146736	1612215150373	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 20 with intensity 15	308	END	1612215146736	1612215150376
REQUEST	68		localhost:8084	1612215146726	1612215150379	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 20 with intensity 15	68	END	1612215146725	1612215150381
REQUEST	286		localhost:8080 Redirect 1	1612215149363	1612215150405	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	286	END	1612215146735	1612215150406
REQUEST	248		localhost:8083	1612215146733	1612215150451	OK	 
REQUEST	278		localhost:8080	1612215146735	1612215150451	OK	 
REQUEST	446		localhost:8081 Redirect 1	1612215149430	1612215150483	OK	 
USER	Client 4 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	446	END	1612215146742	1612215150483
REQUEST	400		localhost:8084 Redirect 1	1612215149436	1612215150488	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 21 with intensity 15	400	END	1612215146740	1612215150488
REQUEST	244		localhost:8083 Redirect 1	1612215149437	1612215150503	OK	 
USER	Client 6 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	244	END	1612215146733	1612215150504
REQUEST	548		localhost:8081 Redirect 1	1612215149429	1612215150511	OK	 
REQUEST	245		localhost:8083	1612215146733	1612215150514	OK	 
REQUEST	150		localhost:8081	1612215146745	1612215150514	OK	 
REQUEST	149		localhost:8081	1612215146745	1612215150515	OK	 
REQUEST	59		localhost:8080	1612215146726	1612215150517	OK	 
REQUEST	342		localhost:8082	1612215146738	1612215150517	OK	 
REQUEST	341		localhost:8081	1612215146738	1612215150517	OK	 
REQUEST	438		localhost:8084	1612215146742	1612215150518	OK	 
REQUEST	123		localhost:8083	1612215146728	1612215150519	OK	 
REQUEST	374		localhost:8083	1612215146739	1612215150520	OK	 
REQUEST	534		localhost:8080	1612215146746	1612215150521	OK	 
REQUEST	440		localhost:8083	1612215146742	1612215150522	OK	 
REQUEST	127		localhost:8083 Redirect 1	1612215149431	1612215150524	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 22 with intensity 15	127	END	1612215146728	1612215150525
REQUEST	31		localhost:8084 Redirect 1	1612215149434	1612215150532	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	31	END	1612215146672	1612215150532
REQUEST	436		localhost:8084 Redirect 1	1612215149428	1612215150535	OK	 
REQUEST	372		localhost:8083 Redirect 1	1612215149494	1612215150539	OK	 
USER	Client 7 attacks server 3 at address localhost:8083 looking for resource 21 with intensity 15	372	END	1612215146739	1612215150539
REQUEST	191		localhost:8081 Redirect 1	1612215149429	1612215150540	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 22 with intensity 15	191	END	1612215146731	1612215150540
REQUEST	180		localhost:8081 Redirect 1	1612215149493	1612215150545	OK	 
USER	Client 3 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	180	END	1612215146731	1612215150545
REQUEST	272		localhost:8080 Redirect 1	1612215149427	1612215150548	OK	 
REQUEST	511		localhost:8084 Redirect 1	1612215149493	1612215150548	OK	 
USER	Client 8 attacks server 4 at address localhost:8084 looking for resource 11 with intensity 1	511	END	1612215146744	1612215150549
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	272	END	1612215146734	1612215150549
REQUEST	350		localhost:8084 Redirect 1	1612215149429	1612215150551	OK	 
USER	Client 9 attacks server 4 at address localhost:8084 looking for resource 22 with intensity 15	350	END	1612215146738	1612215150552
REQUEST	25		localhost:8084	1612215146723	1612215150578	OK	 
REQUEST	276		localhost:8080	1612215146735	1612215150578	OK	 
REQUEST	340		localhost:8081 Redirect 1	1612215149427	1612215150593	OK	 
REQUEST	24		localhost:8082 Redirect 1	1612215149497	1612215150595	OK	 
REQUEST	324		localhost:8082 Redirect 1	1612215149494	1612215150595	OK	 
USER	Client 5 attacks server 2 at address localhost:8082 looking for resource 21 with intensity 15	324	END	1612215146737	1612215150596
REQUEST	280		localhost:8080 Redirect 1	1612215149557	1612215150627	OK	 
USER	Client 1 attacks server 0 at address localhost:8080 looking for resource 21 with intensity 15	280	END	1612215146734	1612215150628
REQUEST	86		localhost:8081 Redirect 1	1612215149558	1612215150632	OK	 
USER	Client 2 attacks server 1 at address localhost:8081 looking for resource 21 with intensity 15	86	END	1612215146726	1612215150633
